instrument_code,observed_at,price_value
XAU_KRW,2023-06-07,2527005.81548340
USD_KRW,2023-06-08,1303.77000000
EUR_KRW,2023-06-08,1399.86000000
JPY_KRW,2023-06-08,9.33360000
XAU_USD,2023-06-08,1963.59997559
XAU_KRW,2023-06-08,2560082.74017497
USD_KRW,2023-06-09,1290.45000000
EUR_KRW,2023-06-09,1391.11000000
JPY_KRW,2023-06-09,9.25930000
XAU_USD,2023-06-09,1962.19995117
XAU_KRW,2023-06-09,2532120.92698733
USD_KRW,2023-06-12,1287.28000000
EUR_KRW,2023-06-12,1385.76000000
JPY_KRW,2023-06-12,9.23660000
XAU_USD,2023-06-12,1955.30004883
XAU_KRW,2023-06-12,2517018.64685788
USD_KRW,2023-06-13,1272.80000000
EUR_KRW,2023-06-13,1373.73000000
JPY_KRW,2023-06-13,9.12050000
XAU_USD,2023-06-13,1944.59997559
XAU_KRW,2023-06-13,2475086.84893095
USD_KRW,2023-06-14,1277.56000000
EUR_KRW,2023-06-14,1380.92000000
JPY_KRW,2023-06-14,9.13250000
XAU_USD,2023-06-14,1955.30004883
XAU_KRW,2023-06-14,2498013.13038325
USD_KRW,2023-06-15,1282.56000000
EUR_KRW,2023-06-15,1387.60000000
JPY_KRW,2023-06-15,9.07760000
XAU_USD,2023-06-15,1957.80004883
XAU_KRW,2023-06-15,2510996.03062740
USD_KRW,2023-06-16,1274.55000000
EUR_KRW,2023-06-16,1397.67000000
JPY_KRW,2023-06-16,9.03760000
XAU_USD,2023-06-16,1958.40002441
XAU_KRW,2023-06-16,2496078.75111177
USD_KRW,2023-06-19,1282.67000000
EUR_KRW,2023-06-19,1400.93000000
JPY_KRW,2023-06-19,9.04180000
USD_KRW,2023-06-20,1286.32000000
EUR_KRW,2023-06-20,1406.33000000
JPY_KRW,2023-06-20,9.10190000
XAU_USD,2023-06-20,1935.50000000
XAU_KRW,2023-06-20,2489672.36000000
USD_KRW,2023-06-21,1294.41000000
EUR_KRW,2023-06-21,1413.88000000
JPY_KRW,2023-06-21,9.12830000
XAU_USD,2023-06-21,1933.30004883
XAU_KRW,2023-06-21,2502482.91620604
USD_KRW,2023-06-22,1296.88000000
EUR_KRW,2023-06-22,1424.62000000
JPY_KRW,2023-06-22,9.12930000
XAU_USD,2023-06-22,1912.69995117
XAU_KRW,2023-06-22,2480542.31267335
USD_KRW,2023-06-23,1310.11000000
EUR_KRW,2023-06-23,1425.92000000
JPY_KRW,2023-06-23,9.14990000
XAU_USD,2023-06-23,1919.09997559
XAU_KRW,2023-06-23,2514232.06902021
USD_KRW,2023-06-26,1305.71000000
EUR_KRW,2023-06-26,1425.57000000
JPY_KRW,2023-06-26,9.11430000
XAU_USD,2023-06-26,1923.69995117
XAU_KRW,2023-06-26,2511794.26324218
USD_KRW,2023-06-27,1300.52000000
EUR_KRW,2023-06-27,1424.20000000
JPY_KRW,2023-06-27,9.06330000
XAU_USD,2023-06-27,1914.00000000
XAU_KRW,2023-06-27,2489195.28000000
USD_KRW,2023-06-28,1311.33000000
EUR_KRW,2023-06-28,1434.33000000
JPY_KRW,2023-06-28,9.08840000
XAU_USD,2023-06-28,1912.30004883
XAU_KRW,2023-06-28,2507656.42303224
USD_KRW,2023-06-29,1315.39000000
EUR_KRW,2023-06-29,1438.77000000
JPY_KRW,2023-06-29,9.12110000
XAU_USD,2023-06-29,1909.19995117
XAU_KRW,2023-06-29,2511342.52376951
USD_KRW,2023-06-30,1321.44000000
EUR_KRW,2023-06-30,1435.88000000
JPY_KRW,2023-06-30,9.13640000
XAU_USD,2023-06-30,1921.09997559
XAU_KRW,2023-06-30,2538618.35174365
USD_KRW,2023-07-03,1308.14000000
EUR_KRW,2023-07-03,1425.74000000
JPY_KRW,2023-07-03,9.03450000
XAU_USD,2023-07-03,1921.69995117
XAU_KRW,2023-07-03,2513852.57412352
USD_KRW,2023-07-04,1298.40000000
EUR_KRW,2023-07-04,1414.61000000
JPY_KRW,2023-07-04,8.99080000
USD_KRW,2023-07-05,1300.94000000
EUR_KRW,2023-07-05,1415.29000000
JPY_KRW,2023-07-05,8.99970000
XAU_USD,2023-07-05,1919.59997559
XAU_KRW,2023-07-05,2497284.39224405
USD_KRW,2023-07-06,1302.68000000
EUR_KRW,2023-07-06,1419.79000000
JPY_KRW,2023-07-06,9.06810000
XAU_USD,2023-07-06,1908.69995117
XAU_KRW,2023-07-06,2486425.25239014
USD_KRW,2023-07-07,1305.94000000
EUR_KRW,2023-07-07,1421.91000000
JPY_KRW,2023-07-07,9.11420000
XAU_USD,2023-07-07,1926.19995117
XAU_KRW,2023-07-07,2515501.56423095
USD_KRW,2023-07-10,1304.77000000
EUR_KRW,2023-07-10,1429.51000000
JPY_KRW,2023-07-10,9.17940000
XAU_USD,2023-07-10,1925.00000000
XAU_KRW,2023-07-10,2511682.25000000
USD_KRW,2023-07-11,1294.26000000
EUR_KRW,2023-07-11,1422.26000000
JPY_KRW,2023-07-11,9.21930000
XAU_USD,2023-07-11,1931.30004883
XAU_KRW,2023-07-11,2499604.40119872
USD_KRW,2023-07-12,1289.06000000
EUR_KRW,2023-07-12,1420.80000000
JPY_KRW,2023-07-12,9.23560000
XAU_USD,2023-07-12,1956.19995117
XAU_KRW,2023-07-12,2521659.10905520
USD_KRW,2023-07-13,1268.71000000
EUR_KRW,2023-07-13,1418.67000000
JPY_KRW,2023-07-13,9.16220000
XAU_USD,2023-07-13,1959.19995117
XAU_KRW,2023-07-13,2485656.57004889
USD_KRW,2023-07-14,1268.18000000
EUR_KRW,2023-07-14,1423.03000000
JPY_KRW,2023-07-14,9.15070000
XAU_USD,2023-07-14,1960.09997559
XAU_KRW,2023-07-14,2485759.58704373
USD_KRW,2023-07-17,1266.18000000
EUR_KRW,2023-07-17,1421.92000000
JPY_KRW,2023-07-17,9.15120000
XAU_USD,2023-07-17,1952.40002441
XAU_KRW,2023-07-17,2472089.86290745
USD_KRW,2023-07-18,1261.24000000
EUR_KRW,2023-07-18,1419.52000000
JPY_KRW,2023-07-18,9.13460000
XAU_USD,2023-07-18,1977.19995117
XAU_KRW,2023-07-18,2493723.66641365
USD_KRW,2023-07-19,1265.66000000
EUR_KRW,2023-07-19,1420.32000000
JPY_KRW,2023-07-19,9.06050000
XAU_USD,2023-07-19,1977.50000000
XAU_KRW,2023-07-19,2502842.65000000
USD_KRW,2023-07-20,1271.08000000
EUR_KRW,2023-07-20,1423.23000000
JPY_KRW,2023-07-20,9.10280000
XAU_USD,2023-07-20,1968.30004883
XAU_KRW,2023-07-20,2501866.82606684
USD_KRW,2023-07-21,1285.19000000
EUR_KRW,2023-07-21,1429.52000000
JPY_KRW,2023-07-21,9.06880000
XAU_USD,2023-07-21,1964.30004883
XAU_KRW,2023-07-21,2524498.77975583
USD_KRW,2023-07-24,1280.52000000
EUR_KRW,2023-07-24,1420.86000000
JPY_KRW,2023-07-24,9.08070000
XAU_USD,2023-07-24,1960.30004883
XAU_KRW,2023-07-24,2510203.41852779
USD_KRW,2023-07-25,1275.57000000
EUR_KRW,2023-07-25,1409.63000000
JPY_KRW,2023-07-25,9.02570000
XAU_USD,2023-07-25,1962.09997559
XAU_KRW,2023-07-25,2502795.86586334
USD_KRW,2023-07-26,1275.48000000
EUR_KRW,2023-07-26,1410.55000000
JPY_KRW,2023-07-26,9.08270000
XAU_USD,2023-07-26,1968.90002441
XAU_KRW,2023-07-26,2511292.60313447
USD_KRW,2023-07-27,1279.08000000
EUR_KRW,2023-07-27,1422.98000000
JPY_KRW,2023-07-27,9.12460000
XAU_USD,2023-07-27,1945.40002441
XAU_KRW,2023-07-27,2488322.26322234
USD_KRW,2023-07-28,1277.68000000
EUR_KRW,2023-07-28,1406.73000000
JPY_KRW,2023-07-28,9.17330000
XAU_USD,2023-07-28,1960.40002441
XAU_KRW,2023-07-28,2504763.90318817
USD_KRW,2023-07-31,1275.05000000
EUR_KRW,2023-07-31,1405.49000000
JPY_KRW,2023-07-31,8.96760000
XAU_USD,2023-07-31,1970.50000000
XAU_KRW,2023-07-31,2512486.02500000
USD_KRW,2023-08-01,1288.57000000
EUR_KRW,2023-08-01,1413.56000000
JPY_KRW,2023-08-01,9.01220000
XAU_USD,2023-08-01,1940.69995117
XAU_KRW,2023-08-01,2500727.73607913
USD_KRW,2023-08-02,1295.19000000
EUR_KRW,2023-08-02,1422.77000000
JPY_KRW,2023-08-02,9.06920000
XAU_USD,2023-08-02,1937.40002441
XAU_KRW,2023-08-02,2509301.13761559
USD_KRW,2023-08-03,1301.49000000
EUR_KRW,2023-08-03,1422.79000000
JPY_KRW,2023-08-03,9.10640000
XAU_USD,2023-08-03,1932.00000000
XAU_KRW,2023-08-03,2514478.68000000
USD_KRW,2023-08-04,1311.35000000
EUR_KRW,2023-08-04,1435.40000000
JPY_KRW,2023-08-04,9.19480000
XAU_USD,2023-08-04,1939.59997559
XAU_KRW,2023-08-04,2543494.42798995
USD_KRW,2023-08-07,1307.70000000
EUR_KRW,2023-08-07,1436.38000000
JPY_KRW,2023-08-07,9.19520000
XAU_USD,2023-08-07,1933.50000000
XAU_KRW,2023-08-07,2528437.95000000
USD_KRW,2023-08-08,1320.19000000
EUR_KRW,2023-08-08,1444.82000000
JPY_KRW,2023-08-08,9.22910000
XAU_USD,2023-08-08,1924.09997559
XAU_KRW,2023-08-08,2540177.54677416
USD_KRW,2023-08-09,1314.25000000
EUR_KRW,2023-08-09,1441.47000000
JPY_KRW,2023-08-09,9.16090000
XAU_USD,2023-08-09,1915.40002441
XAU_KRW,2023-08-09,2517314.48208084
USD_KRW,2023-08-10,1312.57000000
EUR_KRW,2023-08-10,1446.32000000
JPY_KRW,2023-08-10,9.12910000
XAU_USD,2023-08-10,1914.40002441
XAU_KRW,2023-08-10,2512784.04003983
USD_KRW,2023-08-11,1326.16000000
EUR_KRW,2023-08-11,1459.31000000
JPY_KRW,2023-08-11,9.17980000
XAU_USD,2023-08-11,1912.90002441
XAU_KRW,2023-08-11,2536811.49637157
USD_KRW,2023-08-14,1335.22000000
EUR_KRW,2023-08-14,1459.40000000
JPY_KRW,2023-08-14,9.19710000
XAU_USD,2023-08-14,1910.59997559
XAU_KRW,2023-08-14,2551071.29940728
USD_KRW,2023-08-15,1336.90000000
EUR_KRW,2023-08-15,1460.70000000
JPY_KRW,2023-08-15,9.18450000
XAU_USD,2023-08-15,1902.50000000
XAU_KRW,2023-08-15,2543452.25000000
USD_KRW,2023-08-16,1338.50000000
EUR_KRW,2023-08-16,1461.11000000
JPY_KRW,2023-08-16,9.18530000
XAU_USD,2023-08-16,1896.09997559
XAU_KRW,2023-08-16,2537929.81732722
USD_KRW,2023-08-17,1337.87000000
EUR_KRW,2023-08-17,1458.28000000
JPY_KRW,2023-08-17,9.17850000
XAU_USD,2023-08-17,1884.09997559
XAU_KRW,2023-08-17,2520680.83434259
USD_KRW,2023-08-18,1340.79000000
EUR_KRW,2023-08-18,1457.04000000
JPY_KRW,2023-08-18,9.21540000
XAU_USD,2023-08-18,1886.09997559
XAU_KRW,2023-08-18,2528863.98627132
USD_KRW,2023-08-21,1338.76000000
EUR_KRW,2023-08-21,1460.32000000
JPY_KRW,2023-08-21,9.17570000
XAU_USD,2023-08-21,1893.30004883
XAU_KRW,2023-08-21,2534674.37337165
USD_KRW,2023-08-22,1336.08000000
EUR_KRW,2023-08-22,1454.59000000
JPY_KRW,2023-08-22,9.16570000
XAU_USD,2023-08-22,1896.40002441
XAU_KRW,2023-08-22,2533742.14461371
USD_KRW,2023-08-23,1340.36000000
EUR_KRW,2023-08-23,1448.26000000
JPY_KRW,2023-08-23,9.20820000
XAU_USD,2023-08-23,1918.50000000
XAU_KRW,2023-08-23,2571480.66000000
USD_KRW,2023-08-24,1322.00000000
EUR_KRW,2023-08-24,1433.05000000
JPY_KRW,2023-08-24,9.07220000
XAU_USD,2023-08-24,1918.19995117
XAU_KRW,2023-08-24,2535860.33544674
USD_KRW,2023-08-25,1323.63000000
EUR_KRW,2023-08-25,1430.58000000
JPY_KRW,2023-08-25,9.06870000
XAU_USD,2023-08-25,1911.09997559
XAU_KRW,2023-08-25,2529589.26069019
USD_KRW,2023-08-28,1326.55000000
EUR_KRW,2023-08-28,1433.73000000
JPY_KRW,2023-08-28,9.05420000
XAU_USD,2023-08-28,1917.90002441
XAU_KRW,2023-08-28,2544190.27738109
USD_KRW,2023-08-29,1326.40000000
EUR_KRW,2023-08-29,1432.91000000
JPY_KRW,2023-08-29,9.01600000
XAU_USD,2023-08-29,1936.50000000
XAU_KRW,2023-08-29,2568573.60000000
USD_KRW,2023-08-30,1324.70000000
EUR_KRW,2023-08-30,1442.07000000
JPY_KRW,2023-08-30,9.06110000
XAU_USD,2023-08-30,1944.30004883
XAU_KRW,2023-08-30,2575614.27468510
USD_KRW,2023-08-31,1324.59000000
EUR_KRW,2023-08-31,1439.56000000
JPY_KRW,2023-08-31,9.08300000
XAU_USD,2023-08-31,1938.19995117
XAU_KRW,2023-08-31,2567320.27332027
USD_KRW,2023-09-01,1317.13000000
EUR_KRW,2023-09-01,1428.30000000
JPY_KRW,2023-09-01,9.07030000
XAU_USD,2023-09-01,1939.80004883
XAU_KRW,2023-09-01,2554968.83831546
USD_KRW,2023-09-04,1317.63000000
EUR_KRW,2023-09-04,1423.17000000
JPY_KRW,2023-09-04,9.00110000
USD_KRW,2023-09-05,1333.75000000
EUR_KRW,2023-09-05,1431.25000000
JPY_KRW,2023-09-05,9.04710000
XAU_USD,2023-09-05,1926.19995117
XAU_KRW,2023-09-05,2569069.18487299
USD_KRW,2023-09-06,1331.62000000
EUR_KRW,2023-09-06,1430.83000000
JPY_KRW,2023-09-06,9.04560000
XAU_USD,2023-09-06,1918.09997559
XAU_KRW,2023-09-06,2554180.28949516
USD_KRW,2023-09-07,1336.79000000
EUR_KRW,2023-09-07,1431.70000000
JPY_KRW,2023-09-07,9.07860000
XAU_USD,2023-09-07,1917.50000000
XAU_KRW,2023-09-07,2563294.82500000
USD_KRW,2023-09-08,1334.56000000
EUR_KRW,2023-09-08,1428.51000000
JPY_KRW,2023-09-08,9.05040000
XAU_USD,2023-09-08,1918.40002441
XAU_KRW,2023-09-08,2560219.93657661
USD_KRW,2023-09-11,1329.67000000
EUR_KRW,2023-09-11,1425.94000000
JPY_KRW,2023-09-11,9.07320000
XAU_USD,2023-09-11,1923.30004883
XAU_KRW,2023-09-11,2557354.37592779
USD_KRW,2023-09-12,1327.94000000
EUR_KRW,2023-09-12,1422.62000000
JPY_KRW,2023-09-12,9.03710000
XAU_USD,2023-09-12,1911.30004883
XAU_KRW,2023-09-12,2538091.78684331
USD_KRW,2023-09-13,1328.84000000
EUR_KRW,2023-09-13,1426.24000000
JPY_KRW,2023-09-13,9.01090000
XAU_USD,2023-09-13,1909.09997559
XAU_KRW,2023-09-13,2536888.41156302
USD_KRW,2023-09-14,1325.67000000
EUR_KRW,2023-09-14,1422.44000000
JPY_KRW,2023-09-14,8.99540000
XAU_USD,2023-09-14,1910.00000000
XAU_KRW,2023-09-14,2532029.70000000
USD_KRW,2023-09-15,1328.37000000
EUR_KRW,2023-09-15,1415.78000000
JPY_KRW,2023-09-15,8.98910000
XAU_USD,2023-09-15,1923.69995117
XAU_KRW,2023-09-15,2555385.30413569
USD_KRW,2023-09-18,1325.60000000
EUR_KRW,2023-09-18,1413.49000000
JPY_KRW,2023-09-18,8.97800000
XAU_USD,2023-09-18,1931.50000000
XAU_KRW,2023-09-18,2560396.40000000
USD_KRW,2023-09-19,1324.54000000
EUR_KRW,2023-09-19,1418.98000000
JPY_KRW,2023-09-19,8.96950000
XAU_USD,2023-09-19,1932.00000000
XAU_KRW,2023-09-19,2559011.28000000
USD_KRW,2023-09-20,1327.22000000
EUR_KRW,2023-09-20,1420.39000000
JPY_KRW,2023-09-20,8.97390000
XAU_USD,2023-09-20,1945.59997559
XAU_KRW,2023-09-20,2582239.19960256
USD_KRW,2023-09-21,1340.90000000
EUR_KRW,2023-09-21,1426.05000000
JPY_KRW,2023-09-21,9.06350000
XAU_USD,2023-09-21,1919.19995117
XAU_KRW,2023-09-21,2573455.21452385
USD_KRW,2023-09-22,1332.99000000
EUR_KRW,2023-09-22,1419.23000000
JPY_KRW,2023-09-22,8.98990000
XAU_USD,2023-09-22,1925.40002441
XAU_KRW,2023-09-22,2566538.97853829
USD_KRW,2023-09-25,1338.25000000
EUR_KRW,2023-09-25,1422.96000000
JPY_KRW,2023-09-25,9.00150000
XAU_USD,2023-09-25,1916.59997559
XAU_KRW,2023-09-25,2564889.91733332
USD_KRW,2023-09-26,1348.53000000
EUR_KRW,2023-09-26,1430.12000000
JPY_KRW,2023-09-26,9.05880000
XAU_USD,2023-09-26,1900.40002441
XAU_KRW,2023-09-26,2562746.44491762
USD_KRW,2023-09-27,1352.69000000
EUR_KRW,2023-09-27,1425.19000000
JPY_KRW,2023-09-27,9.06610000
XAU_USD,2023-09-27,1871.59997559
XAU_KRW,2023-09-27,2531694.57098084
USD_KRW,2023-09-28,1353.74000000
EUR_KRW,2023-09-28,1426.71000000
JPY_KRW,2023-09-28,9.06830000
XAU_USD,2023-09-28,1860.40002441
XAU_KRW,2023-09-28,2518497.92904479
USD_KRW,2023-09-29,1345.35000000
EUR_KRW,2023-09-29,1425.26000000
JPY_KRW,2023-09-29,9.01490000
XAU_USD,2023-09-29,1848.09997559
XAU_KRW,2023-09-29,2486341.30216001
USD_KRW,2023-10-02,1355.76000000
EUR_KRW,2023-10-02,1427.62000000
JPY_KRW,2023-10-02,9.05450000
XAU_USD,2023-10-02,1830.00000000
XAU_KRW,2023-10-02,2481040.80000000
USD_KRW,2023-10-03,1361.46000000
EUR_KRW,2023-10-03,1425.31000000
JPY_KRW,2023-10-03,9.07780000
XAU_USD,2023-10-03,1824.59997559
XAU_KRW,2023-10-03,2484119.88276676
USD_KRW,2023-10-04,1354.78000000
EUR_KRW,2023-10-04,1422.11000000
JPY_KRW,2023-10-04,9.08810000
XAU_USD,2023-10-04,1818.50000000
XAU_KRW,2023-10-04,2463667.43000000
USD_KRW,2023-10-05,1349.46000000
EUR_KRW,2023-10-05,1420.44000000
JPY_KRW,2023-10-05,9.06410000
XAU_USD,2023-10-05,1816.59997559
XAU_KRW,2023-10-05,2451429.00305968
USD_KRW,2023-10-06,1347.18000000
EUR_KRW,2023-10-06,1423.03000000
JPY_KRW,2023-10-06,9.03680000
XAU_USD,2023-10-06,1830.19995117
XAU_KRW,2023-10-06,2465608.77021720
USD_KRW,2023-10-09,1352.59000000
EUR_KRW,2023-10-09,1424.41000000
JPY_KRW,2023-10-09,9.06920000
XAU_USD,2023-10-09,1849.50000000
XAU_KRW,2023-10-09,2501615.20500000
USD_KRW,2023-10-10,1349.08000000
EUR_KRW,2023-10-10,1427.60000000
JPY_KRW,2023-10-10,9.05210000
XAU_USD,2023-10-10,1861.00000000
XAU_KRW,2023-10-10,2510637.88000000
USD_KRW,2023-10-11,1340.31000000
EUR_KRW,2023-10-11,1421.27000000
JPY_KRW,2023-10-11,9.00280000
XAU_USD,2023-10-11,1872.80004883
XAU_KRW,2023-10-11,2510132.63344734
USD_KRW,2023-10-12,1337.29000000
EUR_KRW,2023-10-12,1420.07000000
JPY_KRW,2023-10-12,8.96790000
XAU_USD,2023-10-12,1869.30004883
XAU_KRW,2023-10-12,2499796.26229987
USD_KRW,2023-10-13,1352.22000000
EUR_KRW,2023-10-13,1423.08000000
JPY_KRW,2023-10-13,9.03890000
XAU_USD,2023-10-13,1927.40002441
XAU_KRW,2023-10-13,2606268.86100769
USD_KRW,2023-10-16,1354.42000000
EUR_KRW,2023-10-16,1427.29000000
JPY_KRW,2023-10-16,9.05990000
XAU_USD,2023-10-16,1921.09997559
XAU_KRW,2023-10-16,2601976.22893861
USD_KRW,2023-10-17,1352.62000000
EUR_KRW,2023-10-17,1429.58000000
JPY_KRW,2023-10-17,9.04630000
XAU_USD,2023-10-17,1922.69995117
XAU_KRW,2023-10-17,2600682.40795157
USD_KRW,2023-10-18,1351.85000000
EUR_KRW,2023-10-18,1428.23000000
JPY_KRW,2023-10-18,9.03370000
XAU_USD,2023-10-18,1955.30004883
XAU_KRW,2023-10-18,2643272.37101084
USD_KRW,2023-10-19,1358.97000000
EUR_KRW,2023-10-19,1434.80000000
JPY_KRW,2023-10-19,9.06900000
XAU_USD,2023-10-19,1968.40002441
XAU_KRW,2023-10-19,2674996.58117246
USD_KRW,2023-10-20,1351.71000000
EUR_KRW,2023-10-20,1431.60000000
JPY_KRW,2023-10-20,9.01510000
XAU_USD,2023-10-20,1982.50000000
XAU_KRW,2023-10-20,2679765.07500000
USD_KRW,2023-10-23,1352.08000000
EUR_KRW,2023-10-23,1432.80000000
JPY_KRW,2023-10-23,9.01640000
XAU_USD,2023-10-23,1976.30004883
XAU_KRW,2023-10-23,2672115.77002207
USD_KRW,2023-10-24,1343.82000000
EUR_KRW,2023-10-24,1428.75000000
JPY_KRW,2023-10-24,8.97120000
XAU_USD,2023-10-24,1975.00000000
XAU_KRW,2023-10-24,2654044.50000000
USD_KRW,2023-10-25,1349.44000000
EUR_KRW,2023-10-25,1427.17000000
JPY_KRW,2023-10-25,9.00140000
XAU_USD,2023-10-25,1984.09997559
XAU_KRW,2023-10-25,2677423.87106017
USD_KRW,2023-10-26,1357.37000000
EUR_KRW,2023-10-26,1430.67000000
JPY_KRW,2023-10-26,9.02740000
XAU_USD,2023-10-26,1987.19995117
XAU_KRW,2023-10-26,2697365.59771962
USD_KRW,2023-10-27,1356.97000000
EUR_KRW,2023-10-27,1430.38000000
JPY_KRW,2023-10-27,9.04850000
XAU_USD,2023-10-27,1988.59997559
XAU_KRW,2023-10-27,2698470.50887636
USD_KRW,2023-10-30,1348.77000000
EUR_KRW,2023-10-30,1430.37000000
JPY_KRW,2023-10-30,9.00740000
XAU_USD,2023-10-30,1996.19995117
XAU_KRW,2023-10-30,2692414.60813956
USD_KRW,2023-10-31,1351.03000000
EUR_KRW,2023-10-31,1434.66000000
JPY_KRW,2023-10-31,8.94980000
XAU_USD,2023-10-31,1985.19995117
XAU_KRW,2023-10-31,2682064.69002921
USD_KRW,2023-11-01,1356.33000000
EUR_KRW,2023-11-01,1429.16000000
JPY_KRW,2023-11-01,8.96980000
XAU_USD,2023-11-01,1978.80004883
XAU_KRW,2023-11-01,2683905.87022959
USD_KRW,2023-11-02,1329.27000000
EUR_KRW,2023-11-02,1417.13000000
JPY_KRW,2023-11-02,8.86320000
XAU_USD,2023-11-02,1985.59997559
XAU_KRW,2023-11-02,2639398.47955252
USD_KRW,2023-11-03,1310.43000000
EUR_KRW,2023-11-03,1402.42000000
JPY_KRW,2023-11-03,8.77230000
XAU_USD,2023-11-03,1991.50000000
XAU_KRW,2023-11-03,2609721.34500000
USD_KRW,2023-11-06,1298.15000000
EUR_KRW,2023-11-06,1394.34000000
JPY_KRW,2023-11-06,8.66750000
XAU_USD,2023-11-06,1981.59997559
XAU_KRW,2023-11-06,2572414.00831216
USD_KRW,2023-11-07,1308.32000000
EUR_KRW,2023-11-07,1398.07000000
JPY_KRW,2023-11-07,8.69610000
XAU_USD,2023-11-07,1966.80004883
XAU_KRW,2023-11-07,2573203.83988527
USD_KRW,2023-11-08,1313.87000000
EUR_KRW,2023-11-08,1402.03000000
JPY_KRW,2023-11-08,8.70990000
XAU_USD,2023-11-08,1951.50000000
XAU_KRW,2023-11-08,2564017.30500000
USD_KRW,2023-11-09,1311.29000000
EUR_KRW,2023-11-09,1401.90000000
JPY_KRW,2023-11-09,8.67670000
XAU_USD,2023-11-09,1964.19995117
XAU_KRW,2023-11-09,2575635.75396971
USD_KRW,2023-11-10,1318.75000000
EUR_KRW,2023-11-10,1408.82000000
JPY_KRW,2023-11-10,8.70880000
XAU_USD,2023-11-10,1932.59997559
XAU_KRW,2023-11-10,2548616.21780931
USD_KRW,2023-11-13,1324.95000000
EUR_KRW,2023-11-13,1413.72000000
JPY_KRW,2023-11-13,8.72880000
XAU_USD,2023-11-13,1945.50000000
XAU_KRW,2023-11-13,2577690.22500000
USD_KRW,2023-11-14,1325.75000000
EUR_KRW,2023-11-14,1421.73000000
JPY_KRW,2023-11-14,8.74000000
XAU_USD,2023-11-14,1961.80004883
XAU_KRW,2023-11-14,2600856.41473637
USD_KRW,2023-11-15,1297.85000000
EUR_KRW,2023-11-15,1410.50000000
JPY_KRW,2023-11-15,8.63270000
XAU_USD,2023-11-15,1960.09997559
XAU_KRW,2023-11-15,2543915.75331948
USD_KRW,2023-11-16,1293.55000000
EUR_KRW,2023-11-16,1403.37000000
JPY_KRW,2023-11-16,8.55450000
XAU_USD,2023-11-16,1983.90002441
XAU_KRW,2023-11-16,2566273.87657556
USD_KRW,2023-11-17,1292.31000000
EUR_KRW,2023-11-17,1405.00000000
JPY_KRW,2023-11-17,8.65730000
XAU_USD,2023-11-17,1981.59997559
XAU_KRW,2023-11-17,2560841.46445471
USD_KRW,2023-11-20,1292.61000000
EUR_KRW,2023-11-20,1412.56000000
JPY_KRW,2023-11-20,8.71310000
XAU_USD,2023-11-20,1977.69995117
XAU_KRW,2023-11-20,2556394.73388185
USD_KRW,2023-11-21,1290.66000000
EUR_KRW,2023-11-21,1413.92000000
JPY_KRW,2023-11-21,8.74900000
XAU_USD,2023-11-21,1999.30004883
XAU_KRW,2023-11-21,2580416.60102293
USD_KRW,2023-11-22,1299.70000000
EUR_KRW,2023-11-22,1418.10000000
JPY_KRW,2023-11-22,8.74020000
XAU_USD,2023-11-22,1991.40002441
XAU_KRW,2023-11-22,2588222.61172568
USD_KRW,2023-11-23,1301.70000000
EUR_KRW,2023-11-23,1418.85000000
JPY_KRW,2023-11-23,8.70570000
USD_KRW,2023-11-24,1305.98000000
EUR_KRW,2023-11-24,1425.61000000
JPY_KRW,2023-11-24,8.73000000
XAU_USD,2023-11-24,2002.19995117
XAU_KRW,2023-11-24,2614833.09222900
USD_KRW,2023-11-27,1299.07000000
EUR_KRW,2023-11-27,1422.61000000
JPY_KRW,2023-11-27,8.73520000
XAU_USD,2023-11-27,2011.80004883
XAU_KRW,2023-11-27,2613469.08943359
USD_KRW,2023-11-28,1296.82000000
EUR_KRW,2023-11-28,1419.89000000
JPY_KRW,2023-11-28,8.72490000
XAU_USD,2023-11-28,2039.69995117
XAU_KRW,2023-11-28,2645123.69067628
USD_KRW,2023-11-29,1290.91000000
EUR_KRW,2023-11-29,1418.07000000
JPY_KRW,2023-11-29,8.74700000
XAU_USD,2023-11-29,2047.09997559
XAU_KRW,2023-11-29,2642621.82948889
USD_KRW,2023-11-30,1297.94000000
EUR_KRW,2023-11-30,1418.78000000
JPY_KRW,2023-11-30,8.80190000
XAU_USD,2023-11-30,2038.09997559
XAU_KRW,2023-11-30,2645331.48231728
USD_KRW,2023-12-01,1306.42000000
EUR_KRW,2023-12-01,1420.73000000
JPY_KRW,2023-12-01,8.81670000
XAU_USD,2023-12-01,2071.00000000
XAU_KRW,2023-12-01,2705595.82000000
USD_KRW,2023-12-04,1304.66000000
EUR_KRW,2023-12-04,1417.90000000
JPY_KRW,2023-12-04,8.89130000
XAU_USD,2023-12-04,2024.09997559
XAU_KRW,2023-12-04,2640762.27415325
USD_KRW,2023-12-05,1314.76000000
EUR_KRW,2023-12-05,1422.18000000
JPY_KRW,2023-12-05,8.93720000
XAU_USD,2023-12-05,2018.50000000
XAU_KRW,2023-12-05,2653843.06000000
USD_KRW,2023-12-06,1315.54000000
EUR_KRW,2023-12-06,1417.89000000
JPY_KRW,2023-12-06,8.93440000
XAU_USD,2023-12-06,2030.50000000
XAU_KRW,2023-12-06,2671203.97000000
USD_KRW,2023-12-07,1319.30000000
EUR_KRW,2023-12-07,1421.02000000
JPY_KRW,2023-12-07,9.09860000
XAU_USD,2023-12-07,2029.90002441
